Date,Price,,,,,
09/10/2008,"8,579.19",,,,,
10/10/2008,"8,451.19",,,,,
13/10/2008,"9,387.61",,,,,
14/10/2008,"9,310.99",,,,,
15/10/2008,"8,577.91",,,,,
16/10/2008,"8,979.26",,,,,
17/10/2008,"8,852.22",,,,,
20/10/2008,"9,265.43",,,,,
21/10/2008,"9,033.66",,,,,
22/10/2008,"8,519.21",,,,,
23/10/2008,"8,691.25",,,,,
24/10/2008,"8,378.95",,,,,
27/10/2008,"8,175.77",,,,,
28/10/2008,"9,065.12",,,,,
29/10/2008,"8,990.96",,,,,
30/10/2008,"9,180.69",,,,,
31/10/2008,"9,325.01",,,,,
03/11/2008,"9,319.83",,,,,
04/11/2008,"9,625.28",,,,,
05/11/2008,"9,139.27",,,,,
06/11/2008,"8,695.79",,,,,
07/11/2008,"8,943.81",,,,,
10/11/2008,"8,870.54",,,,,
11/11/2008,"8,693.96",,,,,
12/11/2008,"8,282.66",,,,,
13/11/2008,"8,835.25",,,,,
14/11/2008,"8,497.31",,,,,
17/11/2008,"8,273.58",,,,,
18/11/2008,"8,424.75",,,,,
19/11/2008,"7,997.28",,,,,
20/11/2008,"7,552.29",,,,,
21/11/2008,"8,046.42",,,,,
24/11/2008,"8,443.39",,,,,
25/11/2008,"8,479.47",,,,,
26/11/2008,"8,726.61",,,,,
28/11/2008,"8,829.04",,,,,
01/12/2008,"8,149.09",,,,,
02/12/2008,"8,419.09",,,,,
03/12/2008,"8,591.69",,,,,
04/12/2008,"8,376.24",,,,,
05/12/2008,"8,635.42",,,,,
08/12/2008,"8,934.18",,,,,
09/12/2008,"8,691.33",,,,,
10/12/2008,"8,761.42",,,,,
11/12/2008,"8,565.09",,,,,
12/12/2008,"8,629.68",,,,,
15/12/2008,"8,564.53",,,,,
16/12/2008,"8,924.14",,,,,
17/12/2008,"8,824.34",,,,,
18/12/2008,"8,604.99",,,,,
19/12/2008,"8,579.11",,,,,
22/12/2008,"8,519.77",,,,,
23/12/2008,"8,419.49",,,,,
24/12/2008,"8,468.48",,,,,
26/12/2008,"8,515.55",,,,,
29/12/2008,"8,483.93",,,,,
30/12/2008,"8,668.39",,,,,
31/12/2008,"8,776.39",,,,,
02/01/2009,"9,034.69",,,,,
05/01/2009,"8,952.89",,,,,
06/01/2009,"9,015.10",,,,,
07/01/2009,"8,769.70",,,,,
08/01/2009,"8,742.46",,,,,
09/01/2009,"8,599.18",,,,,
12/01/2009,"8,473.97",,,,,
13/01/2009,"8,448.56",,,,,
14/01/2009,"8,200.14",,,,,
15/01/2009,"8,212.49",,,,,
16/01/2009,"8,281.22",,,,,
20/01/2009,"7,949.09",,,,,
21/01/2009,"8,228.10",,,,,
22/01/2009,"8,122.80",,,,,
23/01/2009,"8,077.56",,,,,
26/01/2009,"8,116.03",,,,,
27/01/2009,"8,174.73",,,,,
28/01/2009,"8,375.45",,,,,
29/01/2009,"8,149.01",,,,,
30/01/2009,"8,000.86",,,,,
02/02/2009,"7,936.83",,,,,
03/02/2009,"8,078.36",,,,,
04/02/2009,"7,956.66",,,,,
05/02/2009,"8,063.07",,,,,
06/02/2009,"8,280.59",,,,,
09/02/2009,"8,270.87",,,,,
10/02/2009,"7,888.88",,,,,
11/02/2009,"7,939.53",,,,,
12/02/2009,"7,932.76",,,,,
13/02/2009,"7,850.41",,,,,
17/02/2009,"7,552.60",,,,,
18/02/2009,"7,555.63",,,,,
19/02/2009,"7,465.95",,,,,
20/02/2009,"7,365.67",,,,,
23/02/2009,"7,114.78",,,,,
24/02/2009,"7,350.94",,,,,
25/02/2009,"7,270.89",,,,,
26/02/2009,"7,182.08",,,,,
27/02/2009,"7,062.93",,,,,
02/03/2009,"6,763.29",,,,,
03/03/2009,"6,726.02",,,,,
04/03/2009,"6,875.84",,,,,
05/03/2009,"6,594.44",,,,,
06/03/2009,"6,626.94",,,,,
09/03/2009,"6,547.05",,,,,
10/03/2009,"6,926.49",,,,,
11/03/2009,"6,930.40",,,,,
12/03/2009,"7,170.06",,,,,
13/03/2009,"7,223.98",,,,,
16/03/2009,"7,216.97",,,,,
17/03/2009,"7,395.70",,,,,
18/03/2009,"7,486.58",,,,,
19/03/2009,"7,400.80",,,,,
20/03/2009,"7,278.38",,,,,
23/03/2009,"7,775.86",,,,,
24/03/2009,"7,659.97",,,,,
25/03/2009,"7,749.81",,,,,
26/03/2009,"7,924.56",,,,,
27/03/2009,"7,776.18",,,,,
30/03/2009,"7,522.02",,,,,
31/03/2009,"7,608.92",,,,,
01/04/2009,"7,761.60",,,,,
02/04/2009,"7,978.08",,,,,
03/04/2009,"8,017.59",,,,,
06/04/2009,"7,975.85",,,,,
07/04/2009,"7,789.56",,,,,
08/04/2009,"7,837.11",,,,,
09/04/2009,"8,083.38",,,,,
13/04/2009,"8,057.81",,,,,
14/04/2009,"7,920.18",,,,,
15/04/2009,"8,029.62",,,,,
16/04/2009,"8,125.43",,,,,
17/04/2009,"8,131.33",,,,,
20/04/2009,"7,841.73",,,,,
21/04/2009,"7,969.56",,,,,
22/04/2009,"7,886.57",,,,,
23/04/2009,"7,957.06",,,,,
24/04/2009,"8,076.29",,,,,
27/04/2009,"8,025.00",,,,,
28/04/2009,"8,016.95",,,,,
29/04/2009,"8,185.73",,,,,
30/04/2009,"8,168.12",,,,,
01/05/2009,"8,212.41",,,,,
04/05/2009,"8,426.74",,,,,
05/05/2009,"8,410.65",,,,,
06/05/2009,"8,512.28",,,,,
07/05/2009,"8,409.85",,,,,
08/05/2009,"8,574.65",,,,,
11/05/2009,"8,418.77",,,,,
12/05/2009,"8,469.11",,,,,
13/05/2009,"8,284.89",,,,,
14/05/2009,"8,331.32",,,,,
15/05/2009,"8,268.64",,,,,
18/05/2009,"8,504.08",,,,,
19/05/2009,"8,474.85",,,,,
20/05/2009,"8,422.04",,,,,
21/05/2009,"8,292.13",,,,,
22/05/2009,"8,277.32",,,,,
26/05/2009,"8,473.49",,,,,
27/05/2009,"8,300.02",,,,,
28/05/2009,"8,403.80",,,,,
29/05/2009,"8,500.33",,,,,
01/06/2009,"8,721.44",,,,,
02/06/2009,"8,740.87",,,,,
03/06/2009,"8,675.28",,,,,
04/06/2009,"8,750.24",,,,,
05/06/2009,"8,763.13",,,,,
08/06/2009,"8,764.49",,,,,
09/06/2009,"8,763.06",,,,,
10/06/2009,"8,739.02",,,,,
11/06/2009,"8,770.92",,,,,
12/06/2009,"8,799.26",,,,,
15/06/2009,"8,612.13",,,,,
16/06/2009,"8,504.67",,,,,
17/06/2009,"8,497.18",,,,,
18/06/2009,"8,555.60",,,,,
19/06/2009,"8,539.73",,,,,
22/06/2009,"8,339.01",,,,,
23/06/2009,"8,322.91",,,,,
24/06/2009,"8,299.86",,,,,
25/06/2009,"8,472.40",,,,,
26/06/2009,"8,438.39",,,,,
29/06/2009,"8,529.38",,,,,
30/06/2009,"8,447.00",,,,,
01/07/2009,"8,504.06",,,,,
02/07/2009,"8,280.74",,,,,
06/07/2009,"8,324.87",,,,,
07/07/2009,"8,163.60",,,,,
08/07/2009,"8,178.41",,,,,
09/07/2009,"8,183.17",,,,,
10/07/2009,"8,146.52",,,,,
13/07/2009,"8,331.68",,,,,
14/07/2009,"8,359.49",,,,,
15/07/2009,"8,616.21",,,,,
16/07/2009,"8,711.82",,,,,
17/07/2009,"8,743.94",,,,,
20/07/2009,"8,848.15",,,,,
21/07/2009,"8,915.94",,,,,
22/07/2009,"8,881.26",,,,,
23/07/2009,"9,069.29",,,,,
24/07/2009,"9,093.24",,,,,
27/07/2009,"9,108.51",,,,,
28/07/2009,"9,096.72",,,,,
29/07/2009,"9,070.72",,,,,
30/07/2009,"9,154.46",,,,,
31/07/2009,"9,171.61",,,,,
03/08/2009,"9,286.56",,,,,
04/08/2009,"9,320.19",,,,,
05/08/2009,"9,280.97",,,,,
06/08/2009,"9,256.26",,,,,
07/08/2009,"9,370.07",,,,,
10/08/2009,"9,337.95",,,,,
11/08/2009,"9,241.45",,,,,
12/08/2009,"9,361.61",,,,,
13/08/2009,"9,398.19",,,,,
14/08/2009,"9,321.40",,,,,
17/08/2009,"9,135.34",,,,,
18/08/2009,"9,217.94",,,,,
19/08/2009,"9,279.16",,,,,
20/08/2009,"9,350.05",,,,,
21/08/2009,"9,505.96",,,,,
24/08/2009,"9,509.28",,,,,
25/08/2009,"9,539.29",,,,,
26/08/2009,"9,543.52",,,,,
27/08/2009,"9,580.63",,,,,
28/08/2009,"9,544.20",,,,,
31/08/2009,"9,496.28",,,,,
01/09/2009,"9,310.60",,,,,
02/09/2009,"9,280.67",,,,,
03/09/2009,"9,344.61",,,,,
04/09/2009,"9,441.27",,,,,
08/09/2009,"9,497.34",,,,,
09/09/2009,"9,547.22",,,,,
10/09/2009,"9,627.48",,,,,
11/09/2009,"9,605.41",,,,,
14/09/2009,"9,626.80",,,,,
15/09/2009,"9,683.41",,,,,
16/09/2009,"9,791.71",,,,,
17/09/2009,"9,783.92",,,,,
18/09/2009,"9,820.20",,,,,
21/09/2009,"9,778.86",,,,,
22/09/2009,"9,829.87",,,,,
23/09/2009,"9,748.55",,,,,
24/09/2009,"9,707.44",,,,,
25/09/2009,"9,665.19",,,,,
28/09/2009,"9,789.36",,,,,
29/09/2009,"9,742.20",,,,,
30/09/2009,"9,712.28",,,,,
01/10/2009,"9,509.28",,,,,
02/10/2009,"9,487.67",,,,,
05/10/2009,"9,599.75",,,,,
06/10/2009,"9,731.25",,,,,
07/10/2009,"9,725.58",,,,,
08/10/2009,"9,786.87",,,,,
09/10/2009,"9,864.94",,,,,
12/10/2009,"9,885.80",,,,,
13/10/2009,"9,871.06",,,,,
14/10/2009,"10,015.86",,,,,
15/10/2009,"10,062.94",,,,,
16/10/2009,"9,995.91",,,,,
19/10/2009,"10,092.19",,,,,
20/10/2009,"10,041.48",,,,,
21/10/2009,"9,949.36",,,,,
22/10/2009,"10,081.31",,,,,
23/10/2009,"9,972.18",,,,,
26/10/2009,"9,867.96",,,,,
27/10/2009,"9,882.17",,,,,
28/10/2009,"9,762.69",,,,,
29/10/2009,"9,962.58",,,,,
30/10/2009,"9,712.73",,,,,
02/11/2009,"9,789.44",,,,,
03/11/2009,"9,771.91",,,,,
04/11/2009,"9,802.14",,,,,
05/11/2009,"10,005.96",,,,,
06/11/2009,"10,023.42",,,,,
09/11/2009,"10,226.94",,,,,
10/11/2009,"10,246.97",,,,,
11/11/2009,"10,291.26",,,,,
12/11/2009,"10,197.47",,,,,
13/11/2009,"10,270.47",,,,,
16/11/2009,"10,406.96",,,,,
17/11/2009,"10,437.42",,,,,
18/11/2009,"10,426.31",,,,,
19/11/2009,"10,332.44",,,,,
20/11/2009,"10,318.16",,,,,
23/11/2009,"10,450.95",,,,,
24/11/2009,"10,433.71",,,,,
25/11/2009,"10,464.40",,,,,
27/11/2009,"10,309.92",,,,,
30/11/2009,"10,344.84",,,,,
01/12/2009,"10,471.58",,,,,
02/12/2009,"10,452.68",,,,,
03/12/2009,"10,366.15",,,,,
04/12/2009,"10,388.90",,,,,
07/12/2009,"10,390.11",,,,,
08/12/2009,"10,285.97",,,,,
09/12/2009,"10,337.05",,,,,
10/12/2009,"10,405.83",,,,,
11/12/2009,"10,471.50",,,,,
14/12/2009,"10,501.05",,,,,
15/12/2009,"10,452.00",,,,,
16/12/2009,"10,441.12",,,,,
17/12/2009,"10,308.26",,,,,
18/12/2009,"10,328.89",,,,,
21/12/2009,"10,414.14",,,,,
22/12/2009,"10,464.93",,,,,
23/12/2009,"10,466.44",,,,,
24/12/2009,"10,520.10",,,,,
28/12/2009,"10,547.08",,,,,
29/12/2009,"10,545.41",,,,,
30/12/2009,"10,548.51",,,,,
31/12/2009,"10,428.05",,,,,
04/01/2010,"10,583.96",,,,,
05/01/2010,"10,572.02",,,,,
06/01/2010,"10,573.68",,,,,
07/01/2010,"10,606.86",,,,,
08/01/2010,"10,618.19",,,,,
11/01/2010,"10,663.99",,,,,
12/01/2010,"10,627.26",,,,,
13/01/2010,"10,680.77",,,,,
14/01/2010,"10,710.55",,,,,
15/01/2010,"10,609.65",,,,,
19/01/2010,"10,725.43",,,,,
20/01/2010,"10,603.15",,,,,
21/01/2010,"10,389.88",,,,,
22/01/2010,"10,172.98",,,,,
25/01/2010,"10,196.86",,,,,
26/01/2010,"10,194.29",,,,,
27/01/2010,"10,236.16",,,,,
28/01/2010,"10,120.46",,,,,
29/01/2010,"10,067.33",,,,,
01/02/2010,"10,185.53",,,,,
02/02/2010,"10,296.85",,,,,
03/02/2010,"10,270.55",,,,,
04/02/2010,"10,002.18",,,,,
05/02/2010,"10,012.23",,,,,
08/02/2010,"9,908.39",,,,,
09/02/2010,"10,058.64",,,,,
10/02/2010,"10,038.38",,,,,
11/02/2010,"10,144.19",,,,,
12/02/2010,"10,099.14",,,,,
16/02/2010,"10,268.81",,,,,
17/02/2010,"10,309.24",,,,,
18/02/2010,"10,392.90",,,,,
19/02/2010,"10,402.35",,,,,
22/02/2010,"10,383.38",,,,,
23/02/2010,"10,282.41",,,,,
24/02/2010,"10,374.16",,,,,
25/02/2010,"10,321.03",,,,,
26/02/2010,"10,325.26",,,,,
01/03/2010,"10,403.79",,,,,
02/03/2010,"10,405.98",,,,,
03/03/2010,"10,396.76",,,,,
04/03/2010,"10,444.14",,,,,
05/03/2010,"10,566.20",,,,,
08/03/2010,"10,552.52",,,,,
09/03/2010,"10,564.38",,,,,
10/03/2010,"10,567.33",,,,,
11/03/2010,"10,611.84",,,,,
12/03/2010,"10,624.69",,,,,
15/03/2010,"10,642.15",,,,,
16/03/2010,"10,685.98",,,,,
17/03/2010,"10,733.67",,,,,
18/03/2010,"10,779.17",,,,,
19/03/2010,"10,741.98",,,,,
22/03/2010,"10,785.89",,,,,
23/03/2010,"10,888.83",,,,,
24/03/2010,"10,836.15",,,,,
25/03/2010,"10,841.21",,,,,
26/03/2010,"10,850.36",,,,,
29/03/2010,"10,895.86",,,,,
30/03/2010,"10,907.42",,,,,
31/03/2010,"10,856.63",,,,,
01/04/2010,"10,927.07",,,,,
05/04/2010,"10,973.55",,,,,
06/04/2010,"10,969.99",,,,,
07/04/2010,"10,897.52",,,,,
08/04/2010,"10,927.07",,,,,
09/04/2010,"10,997.35",,,,,
12/04/2010,"11,005.97",,,,,
13/04/2010,"11,019.42",,,,,
14/04/2010,"11,123.11",,,,,
15/04/2010,"11,144.57",,,,,
16/04/2010,"11,018.66",,,,,
19/04/2010,"11,092.05",,,,,
20/04/2010,"11,117.06",,,,,
21/04/2010,"11,124.92",,,,,
22/04/2010,"11,134.29",,,,,
23/04/2010,"11,204.28",,,,,
26/04/2010,"11,205.03",,,,,
27/04/2010,"10,991.99",,,,,
28/04/2010,"11,045.27",,,,,
29/04/2010,"11,167.32",,,,,
30/04/2010,"11,008.61",,,,,
03/05/2010,"11,151.83",,,,,
04/05/2010,"10,926.77",,,,,
05/05/2010,"10,868.12",,,,,
06/05/2010,"10,520.32",,,,,
07/05/2010,"10,380.43",,,,,
10/05/2010,"10,785.14",,,,,
11/05/2010,"10,748.26",,,,,
12/05/2010,"10,896.91",,,,,
13/05/2010,"10,782.95",,,,,
14/05/2010,"10,620.16",,,,,
17/05/2010,"10,625.83",,,,,
18/05/2010,"10,510.95",,,,,
19/05/2010,"10,444.37",,,,,
20/05/2010,"10,068.01",,,,,
21/05/2010,"10,193.39",,,,,
24/05/2010,"10,066.57",,,,,
25/05/2010,"10,043.75",,,,,
26/05/2010,"9,974.45",,,,,
27/05/2010,"10,258.99",,,,,
28/05/2010,"10,136.63",,,,,
01/06/2010,"10,024.02",,,,,
02/06/2010,"10,249.54",,,,,
03/06/2010,"10,255.28",,,,,
04/06/2010,"9,931.97",,,,,
07/06/2010,"9,816.49",,,,,
08/06/2010,"9,939.98",,,,,
09/06/2010,"9,899.25",,,,,
10/06/2010,"10,172.53",,,,,
11/06/2010,"10,211.07",,,,,
14/06/2010,"10,190.89",,,,,
15/06/2010,"10,404.77",,,,,
16/06/2010,"10,409.46",,,,,
17/06/2010,"10,434.17",,,,,
18/06/2010,"10,450.64",,,,,
21/06/2010,"10,442.41",,,,,
22/06/2010,"10,293.52",,,,,
23/06/2010,"10,298.44",,,,,
24/06/2010,"10,152.80",,,,,
25/06/2010,"10,143.81",,,,,
28/06/2010,"10,138.52",,,,,
29/06/2010,"9,870.30",,,,,
30/06/2010,"9,774.02",,,,,
01/07/2010,"9,732.53",,,,,
02/07/2010,"9,686.48",,,,,
06/07/2010,"9,743.62",,,,,
07/07/2010,"10,018.28",,,,,
08/07/2010,"10,138.99",,,,,
09/07/2010,"10,198.03",,,,,
12/07/2010,"10,216.27",,,,,
13/07/2010,"10,363.02",,,,,
14/07/2010,"10,366.72",,,,,
15/07/2010,"10,359.31",,,,,
16/07/2010,"10,097.90",,,,,
19/07/2010,"10,154.43",,,,,
20/07/2010,"10,229.96",,,,,
21/07/2010,"10,120.53",,,,,
22/07/2010,"10,322.30",,,,,
23/07/2010,"10,424.62",,,,,
26/07/2010,"10,525.43",,,,,
27/07/2010,"10,537.69",,,,,
28/07/2010,"10,497.88",,,,,
29/07/2010,"10,467.16",,,,,
30/07/2010,"10,465.94",,,,,
02/08/2010,"10,674.38",,,,,
03/08/2010,"10,636.38",,,,,
04/08/2010,"10,680.43",,,,,
05/08/2010,"10,674.98",,,,,
06/08/2010,"10,653.56",,,,,
09/08/2010,"10,698.75",,,,,
10/08/2010,"10,644.25",,,,,
11/08/2010,"10,378.83",,,,,
12/08/2010,"10,319.95",,,,,
13/08/2010,"10,303.15",,,,,
16/08/2010,"10,302.01",,,,,
17/08/2010,"10,405.85",,,,,
18/08/2010,"10,415.54",,,,,
19/08/2010,"10,271.21",,,,,
20/08/2010,"10,213.62",,,,,
23/08/2010,"10,174.41",,,,,
24/08/2010,"10,040.45",,,,,
25/08/2010,"10,060.06",,,,,
26/08/2010,"9,985.81",,,,,
27/08/2010,"10,150.65",,,,,
30/08/2010,"10,009.73",,,,,
31/08/2010,"10,014.72",,,,,
01/09/2010,"10,269.47",,,,,
02/09/2010,"10,320.10",,,,,
03/09/2010,"10,447.93",,,,,
07/09/2010,"10,340.69",,,,,
08/09/2010,"10,387.01",,,,,
09/09/2010,"10,415.24",,,,,
10/09/2010,"10,462.77",,,,,
13/09/2010,"10,544.13",,,,,
14/09/2010,"10,526.49",,,,,
15/09/2010,"10,572.73",,,,,
16/09/2010,"10,594.83",,,,,
17/09/2010,"10,607.85",,,,,
20/09/2010,"10,753.62",,,,,
21/09/2010,"10,761.03",,,,,
22/09/2010,"10,739.31",,,,,
23/09/2010,"10,662.42",,,,,
24/09/2010,"10,860.26",,,,,
27/09/2010,"10,812.04",,,,,
28/09/2010,"10,858.14",,,,,
29/09/2010,"10,835.28",,,,,
30/09/2010,"10,788.05",,,,,
01/10/2010,"10,829.68",,,,,
04/10/2010,"10,751.27",,,,,
05/10/2010,"10,944.72",,,,,
06/10/2010,"10,967.65",,,,,
07/10/2010,"10,948.58",,,,,
08/10/2010,"11,006.48",,,,,
11/10/2010,"11,010.34",,,,,
12/10/2010,"11,020.40",,,,,
13/10/2010,"11,096.08",,,,,
14/10/2010,"11,094.57",,,,,
15/10/2010,"11,062.78",,,,,
18/10/2010,"11,143.69",,,,,
19/10/2010,"10,978.62",,,,,
20/10/2010,"11,107.97",,,,,
21/10/2010,"11,146.57",,,,,
22/10/2010,"11,132.56",,,,,
25/10/2010,"11,164.05",,,,,
26/10/2010,"11,169.46",,,,,
27/10/2010,"11,126.28",,,,,
28/10/2010,"11,113.95",,,,,
29/10/2010,"11,118.49",,,,,
01/11/2010,"11,124.62",,,,,
02/11/2010,"11,188.72",,,,,
03/11/2010,"11,215.13",,,,,
04/11/2010,"11,434.84",,,,,
05/11/2010,"11,444.08",,,,,
08/11/2010,"11,406.84",,,,,
09/11/2010,"11,346.75",,,,,
10/11/2010,"11,357.04",,,,,
11/11/2010,"11,283.10",,,,,
12/11/2010,"11,192.58",,,,,
15/11/2010,"11,201.97",,,,,
16/11/2010,"11,023.50",,,,,
17/11/2010,"11,007.88",,,,,
18/11/2010,"11,181.23",,,,,
19/11/2010,"11,203.55",,,,,
22/11/2010,"11,178.58",,,,,
23/11/2010,"11,036.37",,,,,
24/11/2010,"11,187.28",,,,,
26/11/2010,"11,092.00",,,,,
29/11/2010,"11,052.49",,,,,
30/11/2010,"11,006.02",,,,,
01/12/2010,"11,255.78",,,,,
02/12/2010,"11,362.41",,,,,
03/12/2010,"11,382.09",,,,,
06/12/2010,"11,362.19",,,,,
07/12/2010,"11,359.16",,,,,
08/12/2010,"11,372.48",,,,,
09/12/2010,"11,370.06",,,,,
10/12/2010,"11,410.32",,,,,
13/12/2010,"11,428.56",,,,,
14/12/2010,"11,476.54",,,,,
15/12/2010,"11,457.47",,,,,
16/12/2010,"11,499.25",,,,,
17/12/2010,"11,491.91",,,,,
20/12/2010,"11,478.13",,,,,
21/12/2010,"11,533.16",,,,,
22/12/2010,"11,559.49",,,,,
23/12/2010,"11,573.49",,,,,
27/12/2010,"11,555.03",,,,,
28/12/2010,"11,575.54",,,,,
29/12/2010,"11,585.38",,,,,
30/12/2010,"11,569.71",,,,,
31/12/2010,"11,577.51",,,,,
03/01/2011,"11,670.75",,,,,
04/01/2011,"11,691.18",,,,,
05/01/2011,"11,722.89",,,,,
06/01/2011,"11,697.31",,,,,
07/01/2011,"11,674.76",,,,,
10/01/2011,"11,637.45",,,,,
11/01/2011,"11,671.88",,,,,
12/01/2011,"11,755.44",,,,,
13/01/2011,"11,731.90",,,,,
14/01/2011,"11,787.38",,,,,
18/01/2011,"11,837.93",,,,,
19/01/2011,"11,825.29",,,,,
20/01/2011,"11,822.80",,,,,
21/01/2011,"11,871.84",,,,,
24/01/2011,"11,980.52",,,,,
25/01/2011,"11,977.19",,,,,
26/01/2011,"11,985.44",,,,,
27/01/2011,"11,989.83",,,,,
28/01/2011,"11,823.70",,,,,
31/01/2011,"11,891.93",,,,,
01/02/2011,"12,040.16",,,,,
02/02/2011,"12,041.97",,,,,
03/02/2011,"12,062.26",,,,,
04/02/2011,"12,092.15",,,,,
07/02/2011,"12,161.63",,,,,
08/02/2011,"12,233.15",,,,,
09/02/2011,"12,239.89",,,,,
10/02/2011,"12,229.29",,,,,
11/02/2011,"12,273.26",,,,,
14/02/2011,"12,268.19",,,,,
15/02/2011,"12,226.64",,,,,
16/02/2011,"12,288.17",,,,,
17/02/2011,"12,318.14",,,,,
18/02/2011,"12,391.25",,,,,
22/02/2011,"12,212.79",,,,,
23/02/2011,"12,105.78",,,,,
24/02/2011,"12,068.50",,,,,
25/02/2011,"12,130.45",,,,,
28/02/2011,"12,226.34",,,,,
01/03/2011,"12,058.02",,,,,
02/03/2011,"12,066.80",,,,,
03/03/2011,"12,258.20",,,,,
04/03/2011,"12,169.88",,,,,
07/03/2011,"12,090.03",,,,,
08/03/2011,"12,214.38",,,,,
09/03/2011,"12,213.09",,,,,
10/03/2011,"11,984.61",,,,,
11/03/2011,"12,044.40",,,,,
14/03/2011,"11,993.16",,,,,
15/03/2011,"11,855.42",,,,,
16/03/2011,"11,613.30",,,,,
17/03/2011,"11,774.59",,,,,
18/03/2011,"11,858.52",,,,,
21/03/2011,"12,036.53",,,,,
22/03/2011,"12,018.63",,,,,
23/03/2011,"12,086.02",,,,,
24/03/2011,"12,170.56",,,,,
25/03/2011,"12,220.59",,,,,
28/03/2011,"12,197.88",,,,,
29/03/2011,"12,279.01",,,,,
30/03/2011,"12,350.61",,,,,
31/03/2011,"12,319.73",,,,,
01/04/2011,"12,376.72",,,,,
04/04/2011,"12,400.03",,,,,
05/04/2011,"12,393.90",,,,,
06/04/2011,"12,426.75",,,,,
07/04/2011,"12,409.49",,,,,
08/04/2011,"12,380.05",,,,,
11/04/2011,"12,381.11",,,,,
12/04/2011,"12,263.58",,,,,
13/04/2011,"12,270.99",,,,,
14/04/2011,"12,285.15",,,,,
15/04/2011,"12,341.83",,,,,
18/04/2011,"12,201.59",,,,,
19/04/2011,"12,266.75",,,,,
20/04/2011,"12,453.54",,,,,
21/04/2011,"12,505.99",,,,,
25/04/2011,"12,479.88",,,,,
26/04/2011,"12,595.37",,,,,
27/04/2011,"12,690.96",,,,,
28/04/2011,"12,763.31",,,,,
29/04/2011,"12,810.54",,,,,
02/05/2011,"12,807.36",,,,,
03/05/2011,"12,807.51",,,,,
04/05/2011,"12,723.58",,,,,
05/05/2011,"12,584.17",,,,,
06/05/2011,"12,638.74",,,,,
09/05/2011,"12,684.68",,,,,
10/05/2011,"12,760.36",,,,,
11/05/2011,"12,630.03",,,,,
12/05/2011,"12,695.92",,,,,
13/05/2011,"12,595.75",,,,,
16/05/2011,"12,548.37",,,,,
17/05/2011,"12,479.58",,,,,
18/05/2011,"12,560.18",,,,,
19/05/2011,"12,605.32",,,,,
20/05/2011,"12,512.04",,,,,
23/05/2011,"12,381.26",,,,,
24/05/2011,"12,356.21",,,,,
25/05/2011,"12,394.66",,,,,
26/05/2011,"12,402.76",,,,,
27/05/2011,"12,441.58",,,,,
31/05/2011,"12,569.79",,,,,
01/06/2011,"12,290.14",,,,,
02/06/2011,"12,248.55",,,,,
03/06/2011,"12,151.26",,,,,
06/06/2011,"12,089.96",,,,,
07/06/2011,"12,070.81",,,,,
08/06/2011,"12,048.94",,,,,
09/06/2011,"12,124.36",,,,,
10/06/2011,"11,951.91",,,,,
13/06/2011,"11,952.97",,,,,
14/06/2011,"12,076.11",,,,,
15/06/2011,"11,897.27",,,,,
16/06/2011,"11,961.52",,,,,
17/06/2011,"12,004.36",,,,,
20/06/2011,"12,080.38",,,,,
21/06/2011,"12,190.01",,,,,
22/06/2011,"12,109.67",,,,,
23/06/2011,"12,050.00",,,,,
24/06/2011,"11,934.58",,,,,
27/06/2011,"12,043.56",,,,,
28/06/2011,"12,188.69",,,,,
29/06/2011,"12,261.42",,,,,
30/06/2011,"12,414.34",,,,,
01/07/2011,"12,582.77",,,,,
05/07/2011,"12,569.87",,,,,
06/07/2011,"12,626.02",,,,,
07/07/2011,"12,719.49",,,,,
08/07/2011,"12,657.20",,,,,
11/07/2011,"12,505.76",,,,,
12/07/2011,"12,446.88",,,,,
13/07/2011,"12,491.61",,,,,
14/07/2011,"12,437.12",,,,,
15/07/2011,"12,479.73",,,,,
18/07/2011,"12,385.16",,,,,
19/07/2011,"12,587.42",,,,,
20/07/2011,"12,571.91",,,,,
21/07/2011,"12,724.41",,,,,
22/07/2011,"12,681.16",,,,,
25/07/2011,"12,592.80",,,,,
26/07/2011,"12,501.30",,,,,
27/07/2011,"12,302.55",,,,,
28/07/2011,"12,240.11",,,,,
29/07/2011,"12,143.24",,,,,
01/08/2011,"12,132.49",,,,,
02/08/2011,"11,866.62",,,,,
03/08/2011,"11,896.44",,,,,
04/08/2011,"11,383.68",,,,,
05/08/2011,"11,444.61",,,,,
08/08/2011,"10,809.85",,,,,
09/08/2011,"11,239.77",,,,,
10/08/2011,"10,719.94",,,,,
11/08/2011,"11,143.31",,,,,
12/08/2011,"11,269.02",,,,,
15/08/2011,"11,482.90",,,,,
16/08/2011,"11,405.93",,,,,
17/08/2011,"11,410.21",,,,,
18/08/2011,"10,990.58",,,,,
19/08/2011,"10,817.65",,,,,
22/08/2011,"10,854.65",,,,,
23/08/2011,"11,176.76",,,,,
24/08/2011,"11,320.71",,,,,
25/08/2011,"11,149.82",,,,,
26/08/2011,"11,284.54",,,,,
29/08/2011,"11,539.25",,,,,
30/08/2011,"11,559.95",,,,,
31/08/2011,"11,613.53",,,,,
01/09/2011,"11,493.57",,,,,
02/09/2011,"11,240.26",,,,,
06/09/2011,"11,139.30",,,,,
07/09/2011,"11,414.86",,,,,
08/09/2011,"11,295.81",,,,,
09/09/2011,"10,992.13",,,,,
