caldt,ncindx
12/07/2018,7823.92
13/07/2018,7825.98
16/07/2018,7805.72
17/07/2018,7855.12
18/07/2018,7854.44
19/07/2018,7825.30
20/07/2018,7820.20
23/07/2018,7841.87
24/07/2018,7840.77
25/07/2018,7932.24
26/07/2018,7852.18
27/07/2018,7737.42
30/07/2018,7630.00
31/07/2018,7671.79
01/08/2018,7707.29
02/08/2018,7802.69
03/08/2018,7812.01
06/08/2018,7859.68
07/08/2018,7883.66
08/08/2018,7888.33
09/08/2018,7891.78
10/08/2018,7839.11
13/08/2018,7819.71
14/08/2018,7870.89
15/08/2018,7774.12
16/08/2018,7806.52
17/08/2018,7816.33
20/08/2018,7821.01
21/08/2018,7859.17
22/08/2018,7889.10
23/08/2018,7878.46
24/08/2018,7945.98
27/08/2018,8017.90
28/08/2018,8030.04
29/08/2018,8109.69
30/08/2018,8088.36
31/08/2018,8109.54
04/09/2018,8091.25
05/09/2018,7995.17
06/09/2018,7922.73
07/09/2018,7902.54
10/09/2018,7924.16
11/09/2018,7972.47
12/09/2018,7954.23
13/09/2018,8013.71
14/09/2018,8010.04
17/09/2018,7895.79
18/09/2018,7956.11
19/09/2018,7950.04
20/09/2018,8028.23
21/09/2018,7986.96
24/09/2018,7993.25
25/09/2018,8007.47
26/09/2018,7990.37
27/09/2018,8041.97
28/09/2018,8046.35
01/10/2018,8037.30
02/10/2018,7999.55
03/10/2018,8025.08
04/10/2018,7879.51
05/10/2018,7788.45
08/10/2018,7735.95
09/10/2018,7738.02
10/10/2018,7422.05
11/10/2018,7329.06
12/10/2018,7496.89
15/10/2018,7430.74
16/10/2018,7645.49
17/10/2018,7642.70
18/10/2018,7485.14
19/10/2018,7449.03
22/10/2018,7468.63
23/10/2018,7437.54
24/10/2018,7108.40
25/10/2018,7318.34
26/10/2018,7167.21
29/10/2018,7050.29
30/10/2018,7161.65
31/10/2018,7305.90
01/11/2018,7434.06
02/11/2018,7356.99
05/11/2018,7328.85
06/11/2018,7375.96
07/11/2018,7570.75
08/11/2018,7530.88
09/11/2018,7406.90
12/11/2018,7200.87
13/11/2018,7200.88
14/11/2018,7136.39
15/11/2018,7259.03
16/11/2018,7247.87
19/11/2018,7028.48
20/11/2018,6908.82
21/11/2018,6972.25
23/11/2018,6938.98
26/11/2018,7081.85
27/11/2018,7082.70
28/11/2018,7291.59
29/11/2018,7273.08
30/11/2018,7330.54
03/12/2018,7441.51
04/12/2018,7158.43
06/12/2018,7188.26
07/12/2018,6969.25
10/12/2018,7020.52
11/12/2018,7031.83
12/12/2018,7098.31
13/12/2018,7070.33
14/12/2018,6910.67
17/12/2018,6753.73
18/12/2018,6783.91
19/12/2018,6636.83
20/12/2018,6528.41
21/12/2018,6332.99
24/12/2018,6192.92
26/12/2018,6554.35
27/12/2018,6579.49
28/12/2018,6584.52
31/12/2018,6635.28
02/01/2019,6665.94
03/01/2019,6463.50
04/01/2019,6738.86
07/01/2019,6823.47
08/01/2019,6897.00
09/01/2019,6957.08
10/01/2019,6986.07
11/01/2019,6971.48
14/01/2019,6905.92
15/01/2019,7023.83
16/01/2019,7034.69
17/01/2019,7084.46
18/01/2019,7157.23
22/01/2019,7020.36
23/01/2019,7025.77
24/01/2019,7073.46
25/01/2019,7164.86
28/01/2019,7085.69
29/01/2019,7028.29
30/01/2019,7183.08
31/01/2019,7281.74
01/02/2019,7263.87
04/02/2019,7347.54
05/02/2019,7402.08
06/02/2019,7375.28
07/02/2019,7288.35
08/02/2019,7298.20
11/02/2019,7307.90
12/02/2019,7414.62
13/02/2019,7420.38
14/02/2019,7426.95
15/02/2019,7472.41
19/02/2019,7486.77
20/02/2019,7489.07
21/02/2019,7459.71
22/02/2019,7527.54
25/02/2019,7554.46
26/02/2019,7549.30
27/02/2019,7554.51
28/02/2019,7532.53
01/03/2019,7595.35
04/03/2019,7577.57
05/03/2019,7576.36
06/03/2019,7505.92
07/03/2019,7421.46
08/03/2019,7408.14
11/03/2019,7558.06
12/03/2019,7591.03
13/03/2019,7643.41
14/03/2019,7630.91
15/03/2019,7688.53
18/03/2019,7714.48
19/03/2019,7723.95
20/03/2019,7728.97
21/03/2019,7838.96
22/03/2019,7642.67
25/03/2019,7637.54
26/03/2019,7691.52
27/03/2019,7643.38
28/03/2019,7669.17
29/03/2019,7729.32
01/04/2019,7828.91
02/04/2019,7848.69
03/04/2019,7895.55
04/04/2019,7891.78
05/04/2019,7938.69
08/04/2019,7953.88
09/04/2019,7909.28
10/04/2019,7964.24
11/04/2019,7947.36
12/04/2019,7984.16
15/04/2019,7976.01
16/04/2019,8000.23
17/04/2019,7996.08
18/04/2019,7998.06
22/04/2019,8015.27
23/04/2019,8120.82
24/04/2019,8102.01
25/04/2019,8118.68
26/04/2019,8146.40
29/04/2019,8161.85
30/04/2019,8095.39
01/05/2019,8049.64
02/05/2019,8036.77
03/05/2019,8164.00
06/05/2019,8123.29
07/05/2019,7963.76
08/05/2019,7943.32
09/05/2019,7910.59
10/05/2019,7916.94
13/05/2019,7647.02
14/05/2019,7734.49
15/05/2019,7822.15
16/05/2019,7898.05
17/05/2019,7816.28
20/05/2019,7702.38
21/05/2019,7785.72
22/05/2019,7750.84
23/05/2019,7628.28
24/05/2019,7637.01
28/05/2019,7607.35
29/05/2019,7547.31
30/05/2019,7567.72
31/05/2019,7453.15
03/06/2019,7333.02
04/06/2019,7527.12
05/06/2019,7575.48
06/06/2019,7615.55
07/06/2019,7742.10
10/06/2019,7823.17
11/06/2019,7822.57
12/06/2019,7792.72
13/06/2019,7837.13
14/06/2019,7796.66
17/06/2019,7845.02
18/06/2019,7953.88
19/06/2019,7987.32
20/06/2019,8051.34
21/06/2019,8031.71
24/06/2019,8005.70
25/06/2019,7884.72
26/06/2019,7909.97
27/06/2019,7967.76
28/06/2019,8006.24
01/07/2019,8091.16
02/07/2019,8109.09
03/07/2019,8170.23
05/07/2019,8161.79
08/07/2019,8098.38
09/07/2019,8141.73
10/07/2019,8202.53
11/07/2019,8196.04
12/07/2019,8244.14
15/07/2019,8258.19
16/07/2019,8222.80
17/07/2019,8185.21
18/07/2019,8207.24
19/07/2019,8146.49
22/07/2019,8204.14
23/07/2019,8251.40
24/07/2019,8321.50
25/07/2019,8238.54
26/07/2019,8330.21
29/07/2019,8293.33
30/07/2019,8273.61
31/07/2019,8175.42
01/08/2019,8111.12
02/08/2019,8004.07
05/08/2019,7726.04
06/08/2019,7833.27
07/08/2019,7862.83
08/08/2019,8039.16
09/08/2019,7959.14
12/08/2019,7863.41
13/08/2019,8016.36
14/08/2019,7773.94
15/08/2019,7766.62
16/08/2019,7895.99
19/08/2019,8002.81
20/08/2019,7948.56
21/08/2019,8020.21
22/08/2019,7991.39
23/08/2019,7751.77
26/08/2019,7853.74
27/08/2019,7826.95
28/08/2019,7856.88
29/08/2019,7973.39
30/08/2019,7962.88
03/09/2019,7874.16
04/09/2019,7976.88
05/09/2019,8116.83
06/09/2019,8103.07
09/09/2019,8087.44
10/09/2019,8084.16
11/09/2019,8169.68
12/09/2019,8194.47
13/09/2019,8176.71
16/09/2019,8153.54
17/09/2019,8186.02
18/09/2019,8177.39
19/09/2019,8182.88
20/09/2019,8117.67
23/09/2019,8112.46
24/09/2019,7993.63
25/09/2019,8077.38
26/09/2019,8030.66
27/09/2019,7939.63
30/09/2019,7999.34
01/10/2019,7908.68
02/10/2019,7785.25
03/10/2019,7872.27
04/10/2019,7982.47
07/10/2019,7956.29
08/10/2019,7823.78
09/10/2019,7903.74
10/10/2019,7950.78
11/10/2019,8057.04
14/10/2019,8048.65
15/10/2019,8148.71
16/10/2019,8124.18
17/10/2019,8156.85
18/10/2019,8089.54
21/10/2019,8162.99
22/10/2019,8104.30
23/10/2019,8119.79
24/10/2019,8185.80
25/10/2019,8243.12
28/10/2019,8325.99
29/10/2019,8276.85
30/10/2019,8303.98
31/10/2019,8292.36
01/11/2019,8386.40
04/11/2019,8433.20
05/11/2019,8434.68
06/11/2019,8410.63
07/11/2019,8434.52
08/11/2019,8475.31
11/11/2019,8464.28
12/11/2019,8486.09
13/11/2019,8482.10
14/11/2019,8479.02
15/11/2019,8540.83
18/11/2019,8549.94
19/11/2019,8570.66
20/11/2019,8526.73
21/11/2019,8506.21
22/11/2019,8519.88
25/11/2019,8632.49
26/11/2019,8647.93
27/11/2019,8705.17
29/11/2019,8665.47
02/12/2019,8567.99
03/12/2019,8520.64
04/12/2019,8566.67
05/12/2019,8570.70
06/12/2019,8656.53
09/12/2019,8621.83
10/12/2019,8616.18
11/12/2019,8654.05
12/12/2019,8717.32
13/12/2019,8734.88
16/12/2019,8814.23
17/12/2019,8823.36
18/12/2019,8827.73
19/12/2019,8887.22
20/12/2019,8924.96
23/12/2019,8945.65
24/12/2019,8952.88
26/12/2019,9022.39
27/12/2019,9006.62
30/12/2019,8945.99
31/12/2019,8972.60
02/01/2020,9092.19
03/01/2020,9020.77
06/01/2020,9071.46
07/01/2020,9068.58
08/01/2020,9129.24
09/01/2020,9203.43
10/01/2020,9178.86
13/01/2020,9273.93
14/01/2020,9251.33
15/01/2020,9258.70
16/01/2020,9357.13
17/01/2020,9388.94
21/01/2020,9370.81
22/01/2020,9383.77
23/01/2020,9402.48
24/01/2020,9314.91
27/01/2020,9139.31
28/01/2020,9269.68
29/01/2020,9275.16
30/01/2020,9298.93
31/01/2020,9150.94
03/02/2020,9273.40
04/02/2020,9467.97
05/02/2020,9508.68
06/02/2020,9572.15
07/02/2020,9520.51
10/02/2020,9628.39
11/02/2020,9638.94
12/02/2020,9725.96
13/02/2020,9711.97
14/02/2020,9731.18
18/02/2020,9732.74
19/02/2020,9817.18
20/02/2020,9750.96
21/02/2020,9576.59
24/02/2020,9221.28
25/02/2020,8965.61
26/02/2020,8980.77
27/02/2020,8566.48
28/02/2020,8567.37
02/03/2020,8952.17
03/03/2020,8684.09
04/03/2020,9018.09
05/03/2020,8738.59
06/03/2020,8575.62
09/03/2020,7950.68
10/03/2020,8344.25
11/03/2020,7952.05
12/03/2020,7201.80
13/03/2020,7874.88
16/03/2020,6904.59
17/03/2020,7334.78
18/03/2020,6989.84
19/03/2020,7150.58
20/03/2020,6879.52
23/03/2020,6860.67
24/03/2020,7417.86
25/03/2020,7384.29
26/03/2020,7797.54
27/03/2020,7502.38
30/03/2020,7774.15
31/03/2020,7700.10
01/04/2020,7360.58
02/04/2020,7487.31
03/04/2020,7373.08
06/04/2020,7913.24
07/04/2020,7887.26
08/04/2020,8090.90
09/04/2020,8153.58
13/04/2020,8192.42
14/04/2020,8515.74
15/04/2020,8393.18
16/04/2020,8532.36
17/04/2020,8650.14
20/04/2020,8560.73
21/04/2020,8263.23
22/04/2020,8495.38
23/04/2020,8494.75
24/04/2020,8634.52
27/04/2020,8730.16
28/04/2020,8607.73
29/04/2020,8914.71
30/04/2020,8889.55
01/05/2020,8604.95
04/05/2020,8710.71
05/05/2020,8809.12
06/05/2020,8854.39
07/05/2020,8979.66
08/05/2020,9121.32
11/05/2020,9192.34
12/05/2020,9002.55
13/05/2020,8863.17
14/05/2020,8943.72
15/05/2020,9014.56
18/05/2020,9234.83
19/05/2020,9185.10
20/05/2020,9375.78
21/05/2020,9284.88
22/05/2020,9324.59
26/05/2020,9340.22
27/05/2020,9412.36
28/05/2020,9368.99
29/05/2020,9489.87
01/06/2020,9552.05
02/06/2020,9608.38
03/06/2020,9682.91
04/06/2020,9615.81
05/06/2020,9814.08
08/06/2020,9924.75
09/06/2020,9953.75
10/06/2020,10020.35
11/06/2020,9492.73
12/06/2020,9588.81
15/06/2020,9726.02
16/06/2020,9895.87
17/06/2020,9910.53
18/06/2020,9943.05
19/06/2020,9946.12
22/06/2020,10056.47
23/06/2020,10131.37
24/06/2020,9909.17
25/06/2020,10017.00
26/06/2020,9757.22
29/06/2020,9874.15
30/06/2020,10058.77
01/07/2020,10154.63
02/07/2020,10207.63
06/07/2020,10433.65
07/07/2020,10343.89
08/07/2020,10492.50
09/07/2020,10547.75
10/07/2020,10617.44
13/07/2020,10390.84
14/07/2020,10488.58
15/07/2020,10550.49
16/07/2020,10473.83
17/07/2020,10503.19
20/07/2020,10767.09
21/07/2020,10680.36
22/07/2020,10706.13
23/07/2020,10461.42
24/07/2020,10363.18
27/07/2020,10536.27
28/07/2020,10402.09
29/07/2020,10542.94
30/07/2020,10587.81
31/07/2020,10745.27
03/08/2020,10902.80
04/08/2020,10941.17
05/08/2020,10998.40
06/08/2020,11108.07
07/08/2020,11010.98
10/08/2020,10968.36
11/08/2020,10782.82
12/08/2020,11012.24
13/08/2020,11042.50
14/08/2020,11019.30
17/08/2020,11129.73
18/08/2020,11210.84
19/08/2020,11146.46
20/08/2020,11264.95
21/08/2020,11311.80
24/08/2020,11379.72
25/08/2020,11466.47
26/08/2020,11665.06
27/08/2020,11625.34
28/08/2020,11695.63
31/08/2020,11775.46
01/09/2020,11939.67
02/09/2020,12056.44
03/09/2020,11458.10
04/09/2020,11313.13
08/09/2020,10847.69
09/09/2020,11141.56
10/09/2020,10919.59
11/09/2020,10853.54
14/09/2020,11056.65
15/09/2020,11190.32
16/09/2020,11050.47
17/09/2020,10910.28
18/09/2020,10793.28
21/09/2020,10778.80
22/09/2020,10963.64
23/09/2020,10632.99
24/09/2020,10672.27
25/09/2020,10913.56
28/09/2020,11117.53
29/09/2020,11085.25
30/09/2020,11167.51
01/10/2020,11326.51
02/10/2020,11075.02
05/10/2020,11332.49
06/10/2020,11154.60
07/10/2020,11364.60
08/10/2020,11420.98
09/10/2020,11579.94
12/10/2020,11876.26
13/10/2020,11863.90
14/10/2020,11768.73
15/10/2020,11713.87
16/10/2020,11671.56
19/10/2020,11478.88
20/10/2020,11516.49
21/10/2020,11484.69
22/10/2020,11506.01
23/10/2020,11548.28
26/10/2020,11358.94
27/10/2020,11431.35
28/10/2020,11004.87
29/10/2020,11185.59
30/10/2020,10911.59
02/11/2020,10957.61
03/11/2020,11160.57
04/11/2020,11590.78
05/11/2020,11890.93
06/11/2020,11895.23
09/11/2020,11713.78
10/11/2020,11553.86
11/11/2020,11786.43
12/11/2020,11709.59
13/11/2020,11829.29
16/11/2020,11924.13
17/11/2020,11899.34
18/11/2020,11801.60
19/11/2020,11904.71
20/11/2020,11854.97
23/11/2020,11880.63
24/11/2020,12036.79
25/11/2020,12094.40
27/11/2020,12205.85
30/11/2020,12198.74
01/12/2020,12355.11
02/12/2020,12349.37
03/12/2020,12377.18
04/12/2020,12464.23
07/12/2020,12519.95
08/12/2020,12582.77
09/12/2020,12338.95
10/12/2020,12405.81
11/12/2020,12377.87
14/12/2020,12440.04
15/12/2020,12595.06
16/12/2020,12658.19
17/12/2020,12764.75
18/12/2020,12755.64
21/12/2020,12742.52
22/12/2020,12807.92
23/12/2020,12771.11
24/12/2020,12804.73
28/12/2020,12899.42
29/12/2020,12850.22
30/12/2020,12870.00
31/12/2020,12888.28
